ID,Latitude_Degrees,Longitude_Degrees,Ocean,Realm,Ecoregion,Country_Name,State_Island_Province,City_Town,City_Town_2,City_Town_3,Year,Month,Depth,Average_Bleaching,ClimSST,Temperature_Kelvin,Temperature_Mean,Temperature_Minimum,Temperature_Maximum,Temperature_Kelvin_Standard_Deviation,Windspeed,SSTA,SSTA_Standard_Deviation,SSTA_Mean,SSTA_Minimum,SSTA_Maximum,SSTA_Frequency,SSTA_Frequency_Standard_Deviation,SSTA_FrequencyMax,SSTA_FrequencyMean,SSTA_DHW,SSTA_DHW_Standard_Deviation,SSTA_DHWMax,SSTA_DHWMean,TSA,TSA_Standard_Deviation,TSA_Minimum,TSA_Maximum,TSA_Mean,TSA_Frequency,TSA_Frequency_Standard_Deviation,TSA_FrequencyMax,TSA_FrequencyMean,TSA_DHW,TSA_DHW_Standard_Deviation,TSA_DHWMax,TSA_DHWMean
1652,4.273055556,113.8147222,Pacific,Central Indo-Pacific,"Sunda Shelf, south-east Asia",Malaysia,Sarawak,Miri,nd,nd,2017,5,9,0,303.81,303.86,302.57,297.25,306.21,1.5,1,0.01,1,0,-4.152222222,3.06,15,5.18,30,7,4.74,3.26,16.33,2.71,-0.16,1.5,-6.76,2.19,-1.44,0,1.38,7,0,0,1.01,10.64,0.29
1653,4.276388889,113.8166667,Pacific,Central Indo-Pacific,"Sunda Shelf, south-east Asia",Malaysia,Sarawak,Miri,nd,nd,2017,8,10,0,303.13,303.02,302.57,297.25,306.21,1.5,2,-0.2,1,0,-4.152222222,3.06,18,5.18,30,7,6.83,3.26,16.33,2.71,-1,1.5,-6.76,2.19,-1.44,0,1.38,7,0,0,1.01,10.64,0.29
1654,4.287111111,118.7253333,Pacific,Central Indo-Pacific,Sulu Sea,Malaysia,Sabah,nd,nd,nd,2017,6,9,0.25,301.87,301.35,301.8,297.91,306.07,0.97,1,-1.04,0.83,0,-3.243333333,3.6,6,4.94,27,5,0,2.88,15.4,1.95,-1.19,0.97,-4.63,3.52,-0.73,5,1.9,8,1,0,1.13,5.99,0.54
1655,4.287222222,113.8197222,Pacific,Central Indo-Pacific,"Sunda Shelf, south-east Asia",Malaysia,Sarawak,Miri,nd,nd,2017,8,13,0,303.13,303.02,302.57,297.25,306.21,1.5,2,-0.2,1,0,-4.152222222,3.06,18,5.18,30,7,6.83,3.26,16.33,2.71,-1,1.5,-6.76,2.19,-1.44,0,1.38,7,0,0,1.01,10.64,0.29
1656,4.2925,113.8258333,Pacific,Central Indo-Pacific,"Sunda Shelf, south-east Asia",Malaysia,Sarawak,Miri,nd,nd,2017,6,12,5.25,303.44,302.73,302.55,297.68,306.32,1.43,2,-1.22,0.98,0,-4.184444444,3.25,11,3.82,20,7,1.4,2.87,14.84,2.56,-1.22,1.43,-6.26,2.36,-1.39,0,1.5,7,1,0,1.14,11.61,0.38
1657,4.293888889,113.8261111,Pacific,Central Indo-Pacific,"Sunda Shelf, south-east Asia",Malaysia,Sarawak,Miri,nd,nd,2017,9,12,3.25,302.8,303.73,302.55,297.68,306.32,1.43,2,0.66,0.98,0,-4.184444444,3.25,13,3.82,20,7,2.26,2.87,14.84,2.56,-0.22,1.43,-6.26,2.36,-1.39,0,1.5,7,1,0,1.14,11.61,0.38
1658,4.300416667,118.8406667,Pacific,Central Indo-Pacific,Sulu Sea,Malaysia,Sabah,Danawan Island,nd,nd,2017,6,5,0,301.83,302.22,301.82,298.32,304.72,0.95,1,-0.18,0.8,0,-3.264444444,2.78,4,3.96,22,4,0,2.39,15.96,1.62,-0.36,0.95,-4.25,2.13,-0.75,0,1.72,10,1,0,0.98,7.99,0.43
1659,4.313333333,118.8763889,Pacific,Central Indo-Pacific,Sulu Sea,Malaysia,Sabah,Si Amil Island,nd,nd,2017,5,10,0,301.85,302.35,301.77,298.3,304.69,0.94,2,-0.04,0.8,0,-3.243333333,2.91,8,4.16,24,4,0,2.37,16.56,1.57,-0.13,0.94,-4.17,2.21,-0.7,0,1.7,9,1,0,1.06,10,0.43
1660,4.313333333,118.8763889,Pacific,Central Indo-Pacific,Sulu Sea,Malaysia,Sabah,Si Amil Island,nd,nd,2017,6,9,0,301.81,303.36,301.77,298.3,304.69,0.94,1,1.04,0.8,0,-3.243333333,2.91,8,4.16,24,4,0,2.37,16.56,1.57,0.88,0.94,-4.17,2.21,-0.7,0,1.7,9,1,0,1.06,10,0.43
1663,4.316083333,118.8751389,Pacific,Central Indo-Pacific,Sulu Sea,Malaysia,Sabah,Si Amil Island,nd,nd,2017,6,10,0,301.81,303.36,301.77,298.3,304.69,0.94,1,1.04,0.8,0,-3.243333333,2.91,8,4.16,24,4,0,2.37,16.56,1.57,0.88,0.94,-4.17,2.21,-0.7,0,1.7,9,1,0,1.06,10,0.43
1667,4.343333333,113.8975,Pacific,Central Indo-Pacific,"Sunda Shelf, south-east Asia",Malaysia,Sarawak,Miri,nd,nd,2017,10,6,8.5,302.46,303.95,302.6,297.39,306.39,1.51,3,0.77,1.03,0,-4.385555556,3.77,17,5.35,29,8,6.6,3.66,23.18,2.92,-0.1,1.51,-6.65,2.33,-1.44,0,1.89,6,1,0,1.23,9.42,0.43
1671,4.444722222,118.7551389,Pacific,Central Indo-Pacific,Sulu Sea,Malaysia,Sabah,Semporna,Bum Bum Island,nd,2017,6,7.5,0,301.84,301.57,301.84,298.67,304.97,1.01,1,-0.72,0.88,0,-3.011111111,3.39,11,4.94,29,6,0,2.85,16.71,2.24,-0.97,1.01,-3.86,2.42,-0.69,5,1.92,8,2,0,1.42,7.94,0.72
1672,4.445861111,118.7677778,Pacific,Central Indo-Pacific,Sulu Sea,Malaysia,Sabah,Semporna,Bum Bum Island,nd,2017,6,7.5,0,301.84,301.57,301.84,298.67,304.97,1.01,1,-0.72,0.88,0,-3.011111111,3.39,11,4.94,29,6,0,2.85,16.71,2.24,-0.97,1.01,-3.86,2.42,-0.69,5,1.92,8,2,0,1.42,7.94,0.72
1675,4.467888889,118.5911667,Pacific,Central Indo-Pacific,Sulu Sea,Malaysia,Sabah,Semporna,nd,nd,2017,6,9.4,0.5,262.15,302.58,302.155,298.35,306.11,1.105,1,-0.035,0.975,0,-3.03,3.535,8,5.215,25.5,7,3.685,3.435,23.37,2.65,-0.34,1.105,-4.56,3.185,-0.755,3,2.125,9,2,2.985,1.795,14.42,0.86
1676,4.473416667,118.9460278,Pacific,Central Indo-Pacific,Sulu Sea,Malaysia,Sabah,Pulau Bohayen,nd,nd,2017,6,10,0,301.84,301.81,301.76,298.77,304.54,0.98,1,-0.61,0.81,0,-2.891111111,2.74,11,4.58,26,5,1,2.63,21.04,1.72,-0.78,0.98,-3.81,1.94,-0.82,2,1.55,10,1,0,0.97,10.07,0.38
1677,4.504194444,118.9417222,Pacific,Central Indo-Pacific,Sulu Sea,Malaysia,Sabah,Pulau Bohayen,nd,nd,2017,7,6,0,301.91,303.02,301.77,298.51,304.7,0.97,2,1.13,0.8,0,-2.851111111,2.76,8,4.52,27,5,2.38,2.64,21.33,1.68,0.43,0.97,-4.07,2.1,-0.81,1,1.51,8,1,1.09,0.94,9.27,0.39
1680,4.514194444,118.7263333,Pacific,Central Indo-Pacific,Sulu Sea,Malaysia,Sabah,Semporna,Pasalat Reef,nd,2017,6,7,0.25,301.86,301,301.91,298.59,305.27,1.03,1,-1.41,0.89,0,-3.36625,3.15,8,5.13,26,6,2.53,3.05,20.8,2.19,-1.72,1.03,-4.13,2.54,-0.79,4,2.1,9,2,2.51,1.42,11.6,0.68
1683,4.521055556,118.8047778,Pacific,Central Indo-Pacific,Sulu Sea,Malaysia,Sabah,Semporna,Pulau Kalapuan,nd,2017,6,7,0,301.8,302.04,301.79,298.67,305.4,0.98,1,-0.34,0.81,0,-3.14,3.95,8,4.39,25,5,0,2.47,15.13,1.77,-0.53,0.98,-3.89,2.82,-0.77,0,1.76,8,1,0,1.15,8.37,0.49
1692,4.545361111,118.8257778,Pacific,Central Indo-Pacific,Sulu Sea,Malaysia,Sabah,Semporna,Pulau Kalapuan,nd,2017,6,10,0,301.79,301.99,301.78,297.73,304.7,1,2,-0.37,0.82,0,-3.1,2.91,13,5.18,26,5,1.2,2.96,21.36,1.93,-0.64,1,-4.9,2.06,-0.84,3,1.83,9,1,1.03,1.1,10.19,0.42
1693,4.549333333,118.9291667,Pacific,Central Indo-Pacific,Sulu Sea,Malaysia,Sabah,Semporna,Timba Timba Island,nd,2017,6,10,0,301.86,302.25,301.76,297.73,304.67,0.97,1,-0.15,0.79,0,-2.81,2.8,7,3.71,18,4,1.12,2.22,18.7,1.51,-0.29,0.97,-4.8,2.12,-0.77,3,1.49,7,1,1.07,0.98,8.76,0.42
1694,4.555972222,118.9271111,Pacific,Central Indo-Pacific,Sulu Sea,Malaysia,Sabah,Semporna,Timba Timba Island,nd,2017,7,6,0,301.94,302.55,301.76,297.73,304.67,0.97,2,0.65,0.79,0,-2.81,2.8,8,3.71,18,4,2.4,2.22,18.7,1.51,0.01,0.97,-4.8,2.12,-0.77,3,1.49,7,1,1.07,0.98,8.76,0.42
1695,4.558583333,118.615,Pacific,Central Indo-Pacific,Sulu Sea,Malaysia,Sabah,Semporna,Larapan Island,nd,2017,5,8,0,302.16,302.39,302.12,298.47,305.41,1.09,1,-0.38,0.95,0,-3.38,2.92,10,5.29,22,7,3.84,3.1,21.77,2.59,-0.51,1.09,-4.42,2.5,-0.77,6,2.08,10,2,3.59,1.62,13.14,0.83
1696,4.558694444,118.5545278,Pacific,Central Indo-Pacific,Sulu Sea,Malaysia,Sabah,Semporna,Bait Island,Silawa,2017,6,7,0,302.24,303.57,302.2,298.87,305.92,1.18,1,0.89,1.06,0,-3.325,3.32,7,5.94,25,9,3.46,3.76,22.19,3.41,0.65,1.18,-4.04,3,-0.71,4,2.72,10,3,2.14,2.32,12.68,1.29
1703,4.570194444,118.9569167,Pacific,Central Indo-Pacific,Sulu Sea,Malaysia,Sabah,Semporna,Mataking Island,nd,2017,7,6,0,301.88,302.49,301.74,298.47,305.2,0.96,2,0.64,0.78,0,-2.718888889,3.18,3,3.92,21,4,0,2.41,20.64,1.47,-0.08,0.96,-4.09,2.62,-0.82,0,1.57,7,1,0,1.04,9.47,0.4
1708,4.579166667,118.9202778,Pacific,Central Indo-Pacific,Sulu Sea,Malaysia,Sabah,Semporna,Pulau Pandanan,nd,2017,6,10,0,301.86,302.25,301.76,297.73,304.67,0.97,1,-0.15,0.79,0,-2.81,2.8,7,3.71,18,4,1.12,2.22,18.7,1.51,-0.29,0.97,-4.8,2.12,-0.77,3,1.49,7,1,1.07,0.98,8.76,0.42
1709,4.579305556,118.94025,Pacific,Central Indo-Pacific,Sulu Sea,Malaysia,Sabah,Semporna,Mataking Island,nd,2017,6,10,0,301.86,302.25,301.76,297.73,304.67,0.97,1,-0.15,0.79,0,-2.81,2.8,7,3.71,18,4,1.12,2.22,18.7,1.51,-0.29,0.97,-4.8,2.12,-0.77,3,1.49,7,1,1.07,0.98,8.76,0.42
1710,4.581777778,118.91325,Pacific,Central Indo-Pacific,Sulu Sea,Malaysia,Sabah,Semporna,Pulau Pandanan,nd,2017,7,6,0,301.94,302.55,301.76,297.73,304.67,0.97,2,0.65,0.79,0,-2.81,2.8,8,3.71,18,4,2.4,2.22,18.7,1.51,0.01,0.97,-4.8,2.12,-0.77,3,1.49,7,1,1.07,0.98,8.76,0.42
1711,4.584944444,118.9408889,Pacific,Central Indo-Pacific,Sulu Sea,Malaysia,Sabah,Semporna,Mataking Island,nd,2017,7,6,0,301.88,302.75,301.75,297.73,304.98,1,2,0.9,0.81,0,-2.824444444,2.96,8,4.3,22,4,0,2.36,17.15,1.64,0.13,1,-4.88,2.35,-0.86,1,1.43,7,1,0,0.84,6.71,0.36
1712,4.592138889,118.8613056,Pacific,Central Indo-Pacific,Sulu Sea,Malaysia,Sabah,Semporna,Pulau Pom Pom,nd,2017,6,8,0,301.86,302.18,301.77,297.73,304.98,1,1,-0.29,0.81,0,-2.947777778,2.94,7,4.16,22,4,0,2.48,19.33,1.63,-0.46,1,-4.9,2.33,-0.86,2,1.2,6,0,0,0.79,7.55,0.28
1714,4.633222222,118.5893333,Pacific,Central Indo-Pacific,Sulu Sea,Malaysia,Sabah,Semporna,Timbun Mata,nd,2017,6,7,2.75,302.19,302.55,302.25,299.26,306.08,1.07,1,-0.2,0.94,0,-3.425,3.54,7,5.18,23,7,1.06,2.96,21.89,2.51,-0.51,1.07,-3.79,3.01,-0.8,0,1.81,10,2,0,1.61,10.26,0.75
1723,4.742666667,118.5136944,Pacific,Central Indo-Pacific,Sulu Sea,Malaysia,Sabah,Semporna,Adal Island,nd,2017,6,11.1,0,302.41,301.89,302.46,298.87,305.71,1.13,1,-1.23,0.93,0,-3.237777778,3.32,0,4.87,21,6,0,2.75,17.25,2.31,-1.56,1.13,-4.57,2.25,-0.98,0,1.7,8,1,0,1.13,6.65,0.5
1738,4.800361111,103.6742778,Pacific,Central Indo-Pacific,"Sunda Shelf, south-east Asia",Malaysia,Terengganu,Kuala Dungun,Pulau Tenggol,nd,2017,5,5,0,302.47,303.41,301.78,296.85,305.52,1.31,1,0.21,0.93,0,-3.724444444,3,16,6.25,32,6,3.08,3.52,19.54,2.35,0.21,1.31,-6.34,2.31,-1.41,2,2.07,10,1,1.22,1.4,13.65,0.38
1745,4.806055556,103.6744722,Pacific,Central Indo-Pacific,"Sunda Shelf, south-east Asia",Malaysia,Terengganu,Kuala Dungun,Pulau Tenggol,nd,2017,5,5,15,302.47,303.41,301.78,296.85,305.52,1.31,1,0.21,0.93,0,-3.724444444,3,16,6.25,32,6,3.08,3.52,19.54,2.35,0.21,1.31,-6.34,2.31,-1.41,2,2.07,10,1,1.22,1.4,13.65,0.38
1746,4.809111111,103.6778056,Pacific,Central Indo-Pacific,"Sunda Shelf, south-east Asia",Malaysia,Terengganu,Kuala Dungun,Pulau Tenggol,nd,2017,6,3.5,15,301.9,303.07,301.78,296.85,305.52,1.31,2,0.14,0.93,0,-3.724444444,3,15,6.25,32,6,3.08,3.52,19.54,2.35,-0.13,1.31,-6.34,2.31,-1.41,1,2.07,10,1,1.22,1.4,13.65,0.38
1749,4.812805556,103.6759444,Pacific,Central Indo-Pacific,"Sunda Shelf, south-east Asia",Malaysia,Terengganu,Kuala Dungun,Pulau Tenggol,nd,2017,6,6,0,301.9,303.07,301.78,296.85,305.52,1.31,2,0.14,0.93,0,-3.724444444,3,15,6.25,32,6,3.08,3.52,19.54,2.35,-0.13,1.31,-6.34,2.31,-1.41,1,2.07,10,1,1.22,1.4,13.65,0.38
1752,4.815527778,103.6803889,Pacific,Central Indo-Pacific,"Sunda Shelf, south-east Asia",Malaysia,Terengganu,Kuala Dungun,Pulau Tenggol,nd,2017,5,5,0,302.47,303.41,301.78,296.85,305.52,1.31,1,0.21,0.93,0,-3.724444444,3,16,6.25,32,6,3.08,3.52,19.54,2.35,0.21,1.31,-6.34,2.31,-1.41,2,2.07,10,1,1.22,1.4,13.65,0.38
1753,4.817277778,103.67925,Pacific,Central Indo-Pacific,"Sunda Shelf, south-east Asia",Malaysia,Terengganu,Kuala Dungun,Pulau Tenggol,nd,2017,5,12,0,302.47,303.41,301.78,296.85,305.52,1.31,1,0.21,0.93,0,-3.724444444,3,16,6.25,32,6,3.08,3.52,19.54,2.35,0.21,1.31,-6.34,2.31,-1.41,2,2.07,10,1,1.22,1.4,13.65,0.38
1754,4.907388889,118.24325,Pacific,Central Indo-Pacific,Sulu Sea,Malaysia,Sabah,Kunak,nd,nd,2017,8,8.5,0,302.67,299.51,302.35,298.63,306.08,1.18,1,-2.83,0.9,0,-3.201111111,3.38,0,5.34,33,6,0,3.03,22.5,2.25,-4,1.18,-4.88,2.55,-1.16,0,1.65,8,1,0,1.23,7.86,0.46
1755,4.9085,118.1773889,Pacific,Central Indo-Pacific,Sulu Sea,Malaysia,Sabah,Kunak,nd,nd,2017,7,8,0,302.52,300.59,302.49,298.57,306.57,1.3,1,-2.22,1.06,0,-3.266666667,4.15,0,6.87,35,8,0,5.22,44.48,3.21,-3.08,1.3,-5.09,2.89,-1.17,0,3.18,18,2,0,2.29,15.47,0.88
1756,4.912333333,118.2542778,Pacific,Central Indo-Pacific,Sulu Sea,Malaysia,Sabah,Kunak,nd,nd,2017,8,6,0,302.67,299.51,302.35,298.63,306.08,1.18,1,-2.83,0.9,0,-3.201111111,3.38,0,5.34,33,6,0,3.03,22.5,2.25,-4,1.18,-4.88,2.55,-1.16,0,1.65,8,1,0,1.23,7.86,0.46
1757,4.920777778,118.2012778,Pacific,Central Indo-Pacific,Sulu Sea,Malaysia,Sabah,Pulau Saranga,nd,nd,2017,7,8,0,302.44,300.25,302.4,298.63,306.57,1.21,1,-2.54,0.95,0,-3.026,3.46,0,6.21,31,7,0,4.03,29.96,2.54,-3.32,1.21,-4.94,3,-1.16,0,2.52,11,1,0,1.79,14.85,0.6
1760,4.923527778,118.2560556,Pacific,Central Indo-Pacific,Sulu Sea,Malaysia,Sabah,Kunak,nd,nd,2017,9,8,0,302.66,302.12,302.33,298.63,306.11,1.19,1,-0.4,0.93,0,-3.205,3.4,0,5.67,29,7,0,3.35,21.45,2.61,-1.36,1.19,-4.84,2.62,-1.14,0,2.13,9,1,0,1.51,10.55,0.58
1761,4.923972222,118.2667222,Pacific,Central Indo-Pacific,Sulu Sea,Malaysia,Sabah,Pulau Kalung Kalungan,nd,nd,2017,9,11,0,302.66,302.12,302.33,298.63,306.11,1.19,1,-0.4,0.93,0,-3.205,3.4,0,5.67,29,7,0,3.35,21.45,2.61,-1.36,1.19,-4.84,2.62,-1.14,0,2.13,9,1,0,1.51,10.55,0.58
1768,4.930194444,118.2285278,Pacific,Central Indo-Pacific,Sulu Sea,Malaysia,Sabah,Kunak,nd,nd,2017,7,6,0,302.44,300.25,302.4,298.63,306.57,1.21,1,-2.54,0.95,0,-3.026,3.46,0,6.21,31,7,0,4.03,29.96,2.54,-3.32,1.21,-4.94,3,-1.16,0,2.52,11,1,0,1.79,14.85,0.6
1771,4.937916667,118.2743889,Pacific,Central Indo-Pacific,Sulu Sea,Malaysia,Sabah,Lahad Datu,nd,nd,2017,6,10,0,302.45,301.77,302.33,298.63,306.11,1.19,1,-1.47,0.93,0,-3.205,3.4,0,5.67,29,7,0,3.35,21.45,2.61,-1.71,1.19,-4.84,2.62,-1.14,0,2.13,9,1,0,1.51,10.55,0.58
1776,4.941555556,118.2824167,Pacific,Central Indo-Pacific,Sulu Sea,Malaysia,Sabah,Lahad Datu,nd,nd,2017,6,10,0,302.4,302.19,302.3,298.63,305.92,1.21,1,-1.03,0.95,0,-3.312857143,3.26,0,5.68,33,7,0,3.21,19.12,2.6,-1.26,1.21,-4.81,2.47,-1.14,0,1.58,8,1,0,1.16,8.35,0.48
1777,4.942472222,118.2939444,Pacific,Central Indo-Pacific,Sulu Sea,Malaysia,Sabah,Lahad Datu,Pulau Kalungan,nd,2017,6,6.5,0,302.4,302.19,302.3,298.63,305.92,1.21,1,-1.03,0.95,0,-3.312857143,3.26,0,5.68,33,7,0,3.21,19.12,2.6,-1.26,1.21,-4.81,2.47,-1.14,0,1.58,8,1,0,1.16,8.35,0.48
1782,4.948694444,118.2512778,Pacific,Central Indo-Pacific,Sulu Sea,Malaysia,Sabah,Lahad Datu,Baik Island,nd,2017,9,7,0,302.66,302.12,302.33,298.63,306.11,1.19,1,-0.4,0.93,0,-3.205,3.4,0,5.67,29,7,0,3.35,21.45,2.61,-1.36,1.19,-4.84,2.62,-1.14,0,2.13,9,1,0,1.51,10.55,0.58
1783,4.948777778,118.2578333,Pacific,Central Indo-Pacific,Sulu Sea,Malaysia,Sabah,Lahad Datu,Baik Island,nd,2017,8,8,0,302.68,299.95,302.33,298.63,306.11,1.19,1,-2.42,0.93,0,-3.205,3.4,0,5.67,29,7,0,3.35,21.45,2.61,-3.53,1.19,-4.84,2.62,-1.14,0,2.13,9,1,0,1.51,10.55,0.58
1786,4.950861111,118.2578889,Pacific,Central Indo-Pacific,Sulu Sea,Malaysia,Sabah,Lahad Datu,Baik Island,nd,2017,5,8,0,303.02,302.36,302.33,298.63,306.11,1.19,2,-1.07,0.93,0,-3.205,3.4,0,5.67,29,7,0,3.35,21.45,2.61,-1.12,1.19,-4.84,2.62,-1.14,0,2.13,9,1,0,1.51,10.55,0.58
1787,4.963027778,118.25275,Pacific,Central Indo-Pacific,Sulu Sea,Malaysia,Sabah,Lahad Datu,nd,nd,2017,5,8,0,262.15,302.6233333,302.3433333,298.63,306.2,1.203333333,2,-0.83,0.943333333,0,-3.226666667,3.373333333,0,5.853333333,31,7,0,3.53,23.51,2.583333333,-0.8766666,67    1.203333333,-4.863333333,2.696666667,-1.146666667,0,2.076666667,9.333333333,1,0,1.486666667,11.25,0.553333333
1788,4.967111111,118.2640278,Pacific,Central Indo-Pacific,Sulu Sea,Malaysia,Sabah,Lahad Datu,nd,nd,2017,5,8,0,262.15,302.6233333,302.3433333,298.63,306.2,1.203333333,2,-0.83,0.943333333,0,-3.226666667,3.373333333,0,5.853333333,31,7,0,3.53,23.51,2.583333333,-0.8766666,67    1.203333333,-4.863333333,2.696666667,-1.146666667,0,2.076666667,9.333333333,1,0,1.486666667,11.25,0.553333333
1790,5.208833333,103.2695,Pacific,Central Indo-Pacific,"Sunda Shelf, south-east Asia",Malaysia,Terengganu,Marang,Kapas Island,nd,2017,7,7.9,0,302.36,300.63,302.11,298,306.34,1.25,2,-1.56,0.96,0,-3.715555556,3.25,11,6,28,7,0,3.38,17.26,2.49,-2.75,1.25,-5.38,2.96,-1.26,0,1.58,7,1,0,1,7.65,0.33
1791,5.224472222,103.2609722,Pacific,Central Indo-Pacific,"Sunda Shelf, south-east Asia",Malaysia,Terengganu,Marang,Kapas Island,nd,2017,7,4.9,0,302.36,300.63,302.11,298,306.34,1.25,2,-1.56,0.96,0,-3.715555556,3.25,11,6,28,7,0,3.38,17.26,2.49,-2.75,1.25,-5.38,2.96,-1.26,0,1.58,7,1,0,1,7.65,0.33
1792,5.22975,103.2679722,Pacific,Central Indo-Pacific,"Sunda Shelf, south-east Asia",Malaysia,Terengganu,Marang,Kapas Island,nd,2017,7,8.2,0,302.36,300.63,302.11,298,306.34,1.25,2,-1.56,0.96,0,-3.715555556,3.25,11,6,28,7,0,3.38,17.26,2.49,-2.75,1.25,-5.38,2.96,-1.26,0,1.58,7,1,0,1,7.65,0.33
1793,5.235166667,103.2613333,Pacific,Central Indo-Pacific,"Sunda Shelf, south-east Asia",Malaysia,Terengganu,Marang,Gemia Island,nd,2017,7,5.5,0,302.36,300.63,302.11,298,306.34,1.25,2,-1.56,0.96,0,-3.715555556,3.25,11,6,28,7,0,3.38,17.26,2.49,-2.75,1.25,-5.38,2.96,-1.26,0,1.58,7,1,0,1,7.65,0.33
1794,5.235833333,103.263,Pacific,Central Indo-Pacific,"Sunda Shelf, south-east Asia",Malaysia,Terengganu,Marang,Gemia Island,nd,2017,7,8.5,0,302.36,300.63,302.11,298,306.34,1.25,2,-1.56,0.96,0,-3.715555556,3.25,11,6,28,7,0,3.38,17.26,2.49,-2.75,1.25,-5.38,2.96,-1.26,0,1.58,7,1,0,1,7.65,0.33
1841,5.598888889,103.0641944,Pacific,Central Indo-Pacific,"Sunda Shelf, south-east Asia",Malaysia,Terengganu,Kuala Terengganu,Pulau Kapak,nd,2017,5,8.5,0,302.95,303,302.24,297.98,306.8,1.31,2,-0.57,0.93,0,-3.414444444,3.24,7,6.08,28,6,2.35,3.46,26.41,2.25,-0.57,1.31,-5.58,3.23,-1.32,0,1.77,11,1,0,1,8.3,0.32
1842,5.610111111,103.063,Pacific,Central Indo-Pacific,"Sunda Shelf, south-east Asia",Malaysia,Terengganu,Kuala Terengganu,Bidong Island,nd,2017,5,8,0,302.95,303,302.24,297.98,306.8,1.31,2,-0.57,0.93,0,-3.414444444,3.24,7,6.08,28,6,2.35,3.46,26.41,2.25,-0.57,1.31,-5.58,3.23,-1.32,0,1.77,11,1,0,1,8.3,0.32
1844,5.615194444,103.0572222,Pacific,Central Indo-Pacific,"Sunda Shelf, south-east Asia",Malaysia,Terengganu,Kuala Terengganu,Bidong Island,nd,2017,5,6,0,302.95,303,302.24,297.98,306.8,1.31,2,-0.57,0.93,0,-3.414444444,3.24,7,6.08,28,6,2.35,3.46,26.41,2.25,-0.57,1.31,-5.58,3.23,-1.32,0,1.77,11,1,0,1,8.3,0.32
1845,5.625555556,103.1595,Pacific,Central Indo-Pacific,"Sunda Shelf, south-east Asia",Malaysia,Terengganu,Kuala Terengganu,Pulau Yu Kecil,nd,2017,5,10,0,302.92,302.76,302.13,297.7,306.05,1.39,2,-0.79,0.95,0,-3.65,3.02,13,6.42,32,6,2.38,3.71,24.09,2.48,-0.8,1.39,-5.85,2.49,-1.42,1,1.68,9,1,0,1.06,10.36,0.35
1846,5.643583333,103.1510556,Pacific,Central Indo-Pacific,"Sunda Shelf, south-east Asia",Malaysia,Terengganu,Kuala Terengganu,Pulau Yu Besar,nd,2017,5,10,0,302.98,302.6,302.18,297.54,305.97,1.35,2,-0.93,0.93,0,-3.622222222,2.92,11,5.76,27,6,1.14,3.69,31.08,2.4,-0.94,1.35,-6,2.42,-1.35,1,2.51,14,1,0,1.39,12.96,0.48
1848,5.666111111,103.0712778,Pacific,Central Indo-Pacific,"Sunda Shelf, south-east Asia",Malaysia,Terengganu,Kuala Terengganu,Pulau Tengkorak,nd,2017,5,6.5,0,303.04,302.6,302.19,297.7,305.79,1.35,2,-0.95,0.91,0,-3.548888889,3.52,12,5.85,28,6,2.73,3.4,24.4,2.3,-0.95,1.35,-5.84,2.24,-1.35,2,2.03,8,1,0,1.17,9.05,0.41
1856,5.732777778,102.9975,Pacific,Central Indo-Pacific,"Sunda Shelf, south-east Asia",Malaysia,Terengganu,Kuala Nerus,Pulau Redang,Marine Park,2017,5,6.5,0,303.22,303.57,302.22,297.7,306.01,1.34,1,0,0.89,0,-3.44375,3.48,14,6.2,30,6,2.74,3.25,20.55,2.21,-0.04,1.34,-5.9,2.39,-1.38,2,1.74,8,1,1.11,1.15,8.53,0.38
1859,5.740194444,102.9995556,Pacific,Central Indo-Pacific,"Sunda Shelf, south-east Asia",Malaysia,Terengganu,Kuala Nerus,Pulau Redang,Marine Park,2017,5,4,0,303.22,303.57,302.22,297.7,306.01,1.34,1,0,0.89,0,-3.44375,3.48,14,6.2,30,6,2.74,3.25,20.55,2.21,-0.04,1.34,-5.9,2.39,-1.38,2,1.74,8,1,1.11,1.15,8.53,0.38
1860,5.746916667,102.9998333,Pacific,Central Indo-Pacific,"Sunda Shelf, south-east Asia",Malaysia,Terengganu,Kuala Nerus,Pulau Redang,Marine Park,2017,5,4.5,0,303.22,303.57,302.22,297.7,306.01,1.34,1,0,0.89,0,-3.44375,3.48,14,6.2,30,6,2.74,3.25,20.55,2.21,-0.04,1.34,-5.9,2.39,-1.38,2,1.74,8,1,1.11,1.15,8.53,0.38
1861,5.753888889,103.0289167,Pacific,Central Indo-Pacific,"Sunda Shelf, south-east Asia",Malaysia,Terengganu,Kuala Nerus,Pulau Redang,Pulau Keranga Besar,2017,5,6,0,262.15,303.295,302.25625,297.7675,305.8875,1.36875,1,-0.34,0.9125,0,-3.4075,3.5975,9.75,6.22375,31,6.25,2.57375,3.3475,20.425,2.32125,-0.36875,1.36875,-5.89,2.21625,-1.39875,1.875,1.95625,9.5,1,0.73625,1.2325,9.90875,0.41875
